,iso2_code,language,year_quarter,unique_id,num_pushers,year,quarter,gpt_available,population,num_pushers_pc,post1,post2,gpt_available_post1,gpt_available_post2,Treatment
25479,TW,Ruby,2021-Q3,TW-Ruby,2573.0,2021,7,1,23424615,10.984171991727505,0,0,0,0,0
25480,TW,Ruby,2021-Q4,TW-Ruby,2203.0,2021,8,1,23424615,9.404636959881731,0,0,0,0,0
25481,TW,Ruby,2022-Q1,TW-Ruby,2243.0,2022,9,1,23424615,9.575397503865059,0,0,0,0,0
25482,TW,Ruby,2022-Q2,TW-Ruby,2306.0,2022,10,1,23424615,9.8443453606388,0,0,0,0,0
25483,TW,Ruby,2022-Q3,TW-Ruby,2164.0,2022,11,1,23424615,9.238145429497987,0,0,0,0,0
25484,TW,Ruby,2022-Q4,TW-Ruby,2238.0,2022,12,1,23424615,9.554052435867144,1,0,1,0,1
25485,TW,Ruby,2023-Q1,TW-Ruby,2246.0,2023,13,1,23424615,9.588204544663807,1,1,1,1,1
25486,TW,Ruby,2023-Q2,TW-Ruby,2487.0,2023,14,1,23424615,10.617036822163353,1,1,1,1,1
25487,TW,Ruby,2023-Q3,TW-Ruby,2312.0,2023,15,1,23424615,9.869959442236297,1,1,1,1,1
25488,TW,Ruby,2023-Q4,TW-Ruby,2481.0,2023,16,1,23424615,10.591422740565854,1,1,1,1,1
25494,TW,PHP,2020-Q1,TW-PHP,2199.0,2020,1,1,23424615,9.387560905483399,0,0,0,0,0
25495,TW,PHP,2020-Q2,TW-PHP,2472.0,2020,2,1,23424615,10.553001618169604,0,0,0,0,0
25496,TW,PHP,2020-Q3,TW-PHP,2523.0,2020,3,1,23424615,10.770721311748346,0,0,0,0,0
25497,TW,PHP,2020-Q4,TW-PHP,2701.0,2020,4,1,23424615,11.530605732474152,0,0,0,0,0
25498,TW,PHP,2021-Q1,TW-PHP,2541.0,2021,5,1,23424615,10.847563556540845,0,0,0,0,0
25499,TW,PHP,2021-Q2,TW-PHP,2891.0,2021,6,1,23424615,12.341718316394955,0,0,0,0,0
25500,TW,PHP,2021-Q3,TW-PHP,2431.0,2021,7,1,23424615,10.377972060586695,0,0,0,0,0
25501,TW,PHP,2021-Q4,TW-PHP,2473.0,2021,8,1,23424615,10.557270631769189,0,0,0,0,0
25502,TW,PHP,2022-Q1,TW-PHP,2631.0,2022,9,1,23424615,11.23177478050333,0,0,0,0,0
25503,TW,PHP,2022-Q2,TW-PHP,2806.0,2022,10,1,23424615,11.978852160430383,0,0,0,0,0
25504,TW,PHP,2022-Q3,TW-PHP,2354.0,2022,11,1,23424615,10.049258013418791,0,0,0,0,0
25505,TW,PHP,2022-Q4,TW-PHP,2494.0,2022,12,1,23424615,10.646919917360435,1,0,1,0,1
25506,TW,PHP,2023-Q1,TW-PHP,2470.0,2023,13,1,23424615,10.54446359097044,1,1,1,1,1
25507,TW,PHP,2023-Q2,TW-PHP,2786.0,2023,14,1,23424615,11.893471888438722,1,1,1,1,1
25508,TW,PHP,2023-Q3,TW-PHP,2376.0,2023,15,1,23424615,10.14317631260962,1,1,1,1,1
25509,TW,PHP,2023-Q4,TW-PHP,2469.0,2023,16,1,23424615,10.540194577370855,1,1,1,1,1
25515,TW,TypeScript,2020-Q1,TW-TypeScript,1359.0,2020,1,1,23424615,5.801589481833533,0,0,0,0,0
25516,TW,TypeScript,2020-Q2,TW-TypeScript,1677.0,2020,2,1,23424615,7.1591358065009825,0,0,0,0,0
25517,TW,TypeScript,2020-Q3,TW-TypeScript,2009.0,2020,3,1,23424615,8.576448321562596,0,0,0,0,0
25518,TW,TypeScript,2020-Q4,TW-TypeScript,2055.0,2020,4,1,23424615,8.772822947143421,0,0,0,0,0
25519,TW,TypeScript,2021-Q1,TW-TypeScript,2250.0,2021,5,1,23424615,9.60528059906214,0,0,0,0,0
25520,TW,TypeScript,2021-Q2,TW-TypeScript,2778.0,2021,6,1,23424615,11.859319779642055,0,0,0,0,0
25521,TW,TypeScript,2021-Q3,TW-TypeScript,2954.0,2021,7,1,23424615,12.610666173168696,0,0,0,0,0
25522,TW,TypeScript,2021-Q4,TW-TypeScript,3068.0,2021,8,1,23424615,13.097333723521176,0,0,0,0,0
25523,TW,TypeScript,2022-Q1,TW-TypeScript,3577.0,2022,9,1,23424615,15.270261645709013,0,0,0,0,0
25524,TW,TypeScript,2022-Q2,TW-TypeScript,4266.0,2022,10,1,23424615,18.211612015821817,0,0,0,0,0
25525,TW,TypeScript,2022-Q3,TW-TypeScript,4547.0,2022,11,1,23424615,19.411204837304687,0,0,0,0,0
25526,TW,TypeScript,2022-Q4,TW-TypeScript,4643.0,2022,12,1,23424615,19.82103014286467,1,0,1,0,1
25527,TW,TypeScript,2023-Q1,TW-TypeScript,5484.0,2023,13,1,23424615,23.411270580114124,1,1,1,1,1
25528,TW,TypeScript,2023-Q2,TW-TypeScript,6785.0,2023,14,1,23424615,28.965257273171833,1,1,1,1,1
25529,TW,TypeScript,2023-Q3,TW-TypeScript,6470.0,2023,15,1,23424615,27.62051798930313,1,1,1,1,1
25530,TW,TypeScript,2023-Q4,TW-TypeScript,7128.0,2023,16,1,23424615,30.42952893782886,1,1,1,1,1
25536,TW,C#,2020-Q1,TW-C#,2114.0,2020,1,1,23424615,9.024694749518828,0,0,0,0,0
25537,TW,C#,2020-Q2,TW-C#,2239.0,2020,2,1,23424615,9.558321449466725,0,0,0,0,0
25538,TW,C#,2020-Q3,TW-C#,2236.0,2020,3,1,23424615,9.545514408667977,0,0,0,0,0
25539,TW,C#,2020-Q4,TW-C#,2349.0,2020,4,1,23424615,10.027912945420875,0,0,0,0,0
25540,TW,C#,2021-Q1,TW-C#,2388.0,2021,5,1,23424615,10.19440447580462,0,0,0,0,0
25541,TW,C#,2021-Q2,TW-C#,2610.0,2021,6,1,23424615,11.142125494912083,0,0,0,0,0
25542,TW,C#,2021-Q3,TW-C#,2553.0,2021,7,1,23424615,10.898791719735842,0,0,0,0,0
25543,TW,C#,2021-Q4,TW-C#,2758.0,2021,8,1,23424615,11.773939507650391,0,0,0,0,0
25544,TW,C#,2022-Q1,TW-C#,2771.0,2022,9,1,23424615,11.829436684444975,0,0,0,0,0
25545,TW,C#,2022-Q2,TW-C#,3021.0,2022,10,1,23424615,12.896690084340769,0,0,0,0,0
25546,TW,C#,2022-Q3,TW-C#,2841.0,2022,11,1,23424615,12.128267636415796,0,0,0,0,0
25547,TW,C#,2022-Q4,TW-C#,3022.0,2022,12,1,23424615,12.900959097940351,1,0,1,0,1
25548,TW,C#,2023-Q1,TW-C#,2924.0,2023,13,1,23424615,12.4825957651812,1,1,1,1,1
25549,TW,C#,2023-Q2,TW-C#,3172.0,2023,14,1,23424615,13.541311137877827,1,1,1,1,1
25550,TW,C#,2023-Q3,TW-C#,3072.0,2023,15,1,23424615,13.114409777919509,1,1,1,1,1
25551,TW,C#,2023-Q4,TW-C#,3204.0,2023,16,1,23424615,13.677919573064486,1,1,1,1,1
25557,TW,C++,2020-Q1,TW-C++,3705.0,2020,1,1,23424615,15.816695386455658,0,0,0,0,0
25558,TW,C++,2020-Q2,TW-C++,4190.0,2020,2,1,23424615,17.887166982253497,0,0,0,0,0
25559,TW,C++,2020-Q3,TW-C++,3835.0,2020,3,1,23424615,16.37166715440147,0,0,0,0,0
25560,TW,C++,2020-Q4,TW-C++,4423.0,2020,4,1,23424615,18.881847150956375,0,0,0,0,0
25561,TW,C++,2021-Q1,TW-C++,4718.0,2021,5,1,23424615,20.141206162833413,0,0,0,0,0
25562,TW,C++,2021-Q2,TW-C++,5118.0,2021,6,1,23424615,21.848811602666682,0,0,0,0,0
25563,TW,C++,2021-Q3,TW-C++,4438.0,2021,7,1,23424615,18.945882354950122,0,0,0,0,0
25564,TW,C++,2021-Q4,TW-C++,5065.0,2021,8,1,23424615,21.622553881888773,0,0,0,0,0
25565,TW,C++,2022-Q1,TW-C++,5528.0,2022,9,1,23424615,23.599107178495785,0,0,0,0,0
25566,TW,C++,2022-Q2,TW-C++,6254.0,2022,10,1,23424615,26.698411051793165,0,0,0,0,0
25567,TW,C++,2022-Q3,TW-C++,5316.0,2022,11,1,23424615,22.69407629538415,0,0,0,0,0
25568,TW,C++,2022-Q4,TW-C++,5940.0,2022,12,1,23424615,25.35794078152405,1,0,1,0,1
25569,TW,C++,2023-Q1,TW-C++,6049.0,2023,13,1,23424615,25.823263263878616,1,1,1,1,1
25570,TW,C++,2023-Q2,TW-C++,6935.0,2023,14,1,23424615,29.605609313109305,1,1,1,1,1
25571,TW,C++,2023-Q3,TW-C++,5842.0,2023,15,1,23424615,24.9395774487649,1,1,1,1,1
25572,TW,C++,2023-Q4,TW-C++,7085.0,2023,16,1,23424615,30.245961353046784,1,1,1,1,1
25578,TW,C,2020-Q1,TW-C,3071.0,2020,1,1,23424615,13.110140764319926,0,0,0,0,0
25579,TW,C,2020-Q2,TW-C,3542.0,2020,2,1,23424615,15.1208461697236,0,0,0,0,0
25580,TW,C,2020-Q3,TW-C,3287.0,2020,3,1,23424615,14.03224770182989,0,0,0,0,0
25581,TW,C,2020-Q4,TW-C,3622.0,2020,4,1,23424615,15.462367257690254,0,0,0,0,0
25582,TW,C,2021-Q1,TW-C,3912.0,2021,5,1,23424615,16.700381201569375,0,0,0,0,0
25583,TW,C,2021-Q2,TW-C,4313.0,2021,6,1,23424615,18.412255655002227,0,0,0,0,0
25584,TW,C,2021-Q3,TW-C,4016.0,2021,7,1,23424615,17.144358615926027,0,0,0,0,0
25585,TW,C,2021-Q4,TW-C,4500.0,2021,8,1,23424615,19.21056119812428,0,0,0,0,0
25586,TW,C,2022-Q1,TW-C,5156.0,2022,9,1,23424615,22.01103411945084,0,0,0,0,0
25587,TW,C,2022-Q2,TW-C,5312.0,2022,10,1,23424615,22.677000240985816,0,0,0,0,0
25588,TW,C,2022-Q3,TW-C,4628.0,2022,11,1,23424615,19.75699493887093,0,0,0,0,0
25589,TW,C,2022-Q4,TW-C,5212.0,2022,12,1,23424615,22.2500988810275,1,0,1,0,1
25590,TW,C,2023-Q1,TW-C,5525.0,2023,13,1,23424615,23.586300137697034,1,1,1,1,1
25591,TW,C,2023-Q2,TW-C,6061.0,2023,14,1,23424615,25.874491427073615,1,1,1,1,1
25592,TW,C,2023-Q3,TW-C,5332.0,2023,15,1,23424615,22.762380512977483,1,1,1,1,1
25593,TW,C,2023-Q4,TW-C,6553.0,2023,16,1,23424615,27.974846118068534,1,1,1,1,1
25599,TW,Go,2020-Q1,TW-Go,1033.0,2020,1,1,23424615,4.409891048369418,0,0,0,0,0
25600,TW,Go,2020-Q2,TW-Go,1053.0,2020,2,1,23424615,4.495271320361082,0,0,0,0,0
25601,TW,Go,2020-Q3,TW-Go,1486.0,2020,3,1,23424615,6.343754208980595,0,0,0,0,0
25602,TW,Go,2020-Q4,TW-Go,1289.0,2020,4,1,23424615,5.50275852986271,0,0,0,0,0
25603,TW,Go,2021-Q1,TW-Go,1383.0,2021,5,1,23424615,5.904045808223529,0,0,0,0,0
25604,TW,Go,2021-Q2,TW-Go,1580.0,2021,6,1,23424615,6.745041487341415,0,0,0,0,0
25605,TW,Go,2021-Q3,TW-Go,1681.0,2021,7,1,23424615,7.176211860899315,0,0,0,0,0
25606,TW,Go,2021-Q4,TW-Go,1668.0,2021,8,1,23424615,7.120714684104733,0,0,0,0,0
25607,TW,Go,2022-Q1,TW-Go,1851.0,2022,9,1,23424615,7.901944172828453,0,0,0,0,0
25608,TW,Go,2022-Q2,TW-Go,2135.0,2022,10,1,23424615,9.114344035110076,0,0,0,0,0
25609,TW,Go,2022-Q3,TW-Go,2039.0,2022,11,1,23424615,8.70451872955009,0,0,0,0,0
25610,TW,Go,2022-Q4,TW-Go,2117.0,2022,12,1,23424615,9.03750179031758,1,0,1,0,1
25611,TW,Go,2023-Q1,TW-Go,2263.0,2023,13,1,23424615,9.660777775856722,1,1,1,1,1
25612,TW,Go,2023-Q2,TW-Go,2511.0,2023,14,1,23424615,10.71949314855335,1,1,1,1,1
25613,TW,Go,2023-Q3,TW-Go,2413.0,2023,15,1,23424615,10.301129815794198,1,1,1,1,1
25614,TW,Go,2023-Q4,TW-Go,2476.0,2023,16,1,23424615,10.570077672567937,1,1,1,1,1
25620,TZ,JavaScript,2020-Q1,TZ-JavaScript,346.0,2020,1,1,47421786,0.7296224566489334,0,0,0,0,0
25621,TZ,JavaScript,2020-Q2,TZ-JavaScript,447.0,2020,2,1,47421786,0.9426047344568591,0,0,0,0,0
25622,TZ,JavaScript,2020-Q3,TZ-JavaScript,516.0,2020,3,1,47421786,1.0881074787018776,0,0,0,0,0
25623,TZ,JavaScript,2020-Q4,TZ-JavaScript,425.0,2020,4,1,47421786,0.8962125551323605,0,0,0,0,0
25624,TZ,JavaScript,2021-Q1,TZ-JavaScript,501.0,2021,5,1,47421786,1.056476447344265,0,0,0,0,0
25625,TZ,JavaScript,2021-Q2,TZ-JavaScript,564.0,2021,6,1,47421786,1.1893267790462383,0,0,0,0,0
25626,TZ,JavaScript,2021-Q3,TZ-JavaScript,657.0,2021,7,1,47421786,1.3854391734634373,0,0,0,0,0
25627,TZ,JavaScript,2021-Q4,TZ-JavaScript,706.0,2021,8,1,47421786,1.4887672092316389,0,0,0,0,0
25628,TZ,JavaScript,2022-Q1,TZ-JavaScript,792.0,2022,9,1,47421786,1.670118455681952,0,0,0,0,0
25629,TZ,JavaScript,2022-Q2,TZ-JavaScript,914.0,2022,10,1,47421786,1.9273841773905351,0,0,0,0,0
25630,TZ,JavaScript,2022-Q3,TZ-JavaScript,942.0,2022,11,1,47421786,1.9864287692580789,0,0,0,0,0
25631,TZ,JavaScript,2022-Q4,TZ-JavaScript,884.0,2022,12,1,47421786,1.8641221146753097,1,0,1,0,1
25632,TZ,JavaScript,2023-Q1,TZ-JavaScript,966.0,2023,13,1,47421786,2.0370384194302593,1,1,1,1,1
25633,TZ,JavaScript,2023-Q2,TZ-JavaScript,1097.0,2023,14,1,47421786,2.3132827599534105,1,1,1,1,1
25634,TZ,JavaScript,2023-Q3,TZ-JavaScript,1241.0,2023,15,1,47421786,2.6169406609864927,1,1,1,1,1
25635,TZ,JavaScript,2023-Q4,TZ-JavaScript,1146.0,2023,16,1,47421786,2.416610795721612,1,1,1,1,1
25641,TZ,Python,2020-Q1,TZ-Python,126.0,2020,1,1,47421786,0.2657006634039469,0,0,0,0,0
25642,TZ,Python,2020-Q2,TZ-Python,172.0,2020,2,1,47421786,0.3627024929006259,0,0,0,0,0
25643,TZ,Python,2020-Q3,TZ-Python,200.0,2020,3,1,47421786,0.4217470847681696,0,0,0,0,0
25644,TZ,Python,2020-Q4,TZ-Python,193.0,2020,4,1,47421786,0.40698593680128364,0,0,0,0,0
25645,TZ,Python,2021-Q1,TZ-Python,198.0,2021,5,1,47421786,0.417529613920488,0,0,0,0,0
25646,TZ,Python,2021-Q2,TZ-Python,218.0,2021,6,1,47421786,0.45970432239730497,0,0,0,0,0
25647,TZ,Python,2021-Q3,TZ-Python,251.0,2021,7,1,47421786,0.5292925913840528,0,0,0,0,0
25648,TZ,Python,2021-Q4,TZ-Python,236.0,2021,8,1,47421786,0.4976615600264402,0,0,0,0,0
25649,TZ,Python,2022-Q1,TZ-Python,273.0,2022,9,1,47421786,0.5756847707085516,0,0,0,0,0
25650,TZ,Python,2022-Q2,TZ-Python,326.0,2022,10,1,47421786,0.6874477481721165,0,0,0,0,0
25651,TZ,Python,2022-Q3,TZ-Python,359.0,2022,11,1,47421786,0.7570360171588645,0,0,0,0,0
25652,TZ,Python,2022-Q4,TZ-Python,324.0,2022,12,1,47421786,0.6832302773244349,1,0,1,0,1
25653,TZ,Python,2023-Q1,TZ-Python,365.0,2023,13,1,47421786,0.7696884297019096,1,1,1,1,1
25654,TZ,Python,2023-Q2,TZ-Python,451.0,2023,14,1,47421786,0.9510396761522225,1,1,1,1,1
25655,TZ,Python,2023-Q3,TZ-Python,471.0,2023,15,1,47421786,0.9932143846290394,1,1,1,1,1
25656,TZ,Python,2023-Q4,TZ-Python,473.0,2023,16,1,47421786,0.9974318554767212,1,1,1,1,1
25662,TZ,Java,2020-Q1,TZ-Java,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25663,TZ,Java,2020-Q2,TZ-Java,142.0,2020,2,1,47421786,0.29944043018540045,0,0,0,0,0
25664,TZ,Java,2020-Q3,TZ-Java,307.0,2020,3,1,47421786,0.6473817751191403,0,0,0,0,0
25665,TZ,Java,2020-Q4,TZ-Java,131.0,2020,4,1,47421786,0.2762443405231511,0,0,0,0,0
25666,TZ,Java,2021-Q1,TZ-Java,117.0,2021,5,1,47421786,0.24672204458937924,0,0,0,0,0
25667,TZ,Java,2021-Q2,TZ-Java,156.0,2021,6,1,47421786,0.3289627261191723,0,0,0,0,0
25668,TZ,Java,2021-Q3,TZ-Java,140.0,2021,7,1,47421786,0.29522295933771875,0,0,0,0,0
25669,TZ,Java,2021-Q4,TZ-Java,178.0,2021,8,1,47421786,0.375354905443671,0,0,0,0,0
25670,TZ,Java,2022-Q1,TZ-Java,174.0,2022,9,1,47421786,0.3669199637483076,0,0,0,0,0
25671,TZ,Java,2022-Q2,TZ-Java,466.0,2022,10,1,47421786,0.9826707075098352,0,0,0,0,0
25672,TZ,Java,2022-Q3,TZ-Java,217.0,2022,11,1,47421786,0.4575955869734641,0,0,0,0,0
25673,TZ,Java,2022-Q4,TZ-Java,216.0,2022,12,1,47421786,0.4554868515496232,1,0,1,0,1
25674,TZ,Java,2023-Q1,TZ-Java,306.0,2023,13,1,47421786,0.6452730396952996,1,1,1,1,1
25675,TZ,Java,2023-Q2,TZ-Java,305.0,2023,14,1,47421786,0.6431643042714588,1,1,1,1,1
25676,TZ,Java,2023-Q3,TZ-Java,285.0,2023,15,1,47421786,0.6009895957946417,1,1,1,1,1
25677,TZ,Java,2023-Q4,TZ-Java,229.0,2023,16,1,47421786,0.48290041205955425,1,1,1,1,1
25683,TZ,Ruby,2020-Q1,TZ-Ruby,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25684,TZ,Ruby,2020-Q2,TZ-Ruby,142.0,2020,2,1,47421786,0.29944043018540045,0,0,0,0,0
25685,TZ,Ruby,2020-Q3,TZ-Ruby,131.0,2020,3,1,47421786,0.2762443405231511,0,0,0,0,0
25686,TZ,Ruby,2020-Q4,TZ-Ruby,118.0,2020,4,1,47421786,0.2488307800132201,0,0,0,0,0
25687,TZ,Ruby,2021-Q1,TZ-Ruby,121.0,2021,5,1,47421786,0.25515698628474265,0,0,0,0,0
25688,TZ,Ruby,2021-Q2,TZ-Ruby,156.0,2021,6,1,47421786,0.3289627261191723,0,0,0,0,0
25689,TZ,Ruby,2021-Q3,TZ-Ruby,0.0,2021,7,1,47421786,0.0,0,0,0,0,0
25690,TZ,Ruby,2021-Q4,TZ-Ruby,0.0,2021,8,1,47421786,0.0,0,0,0,0,0
25691,TZ,Ruby,2022-Q1,TZ-Ruby,0.0,2022,9,1,47421786,0.0,0,0,0,0,0
25692,TZ,Ruby,2022-Q2,TZ-Ruby,0.0,2022,10,1,47421786,0.0,0,0,0,0,0
25693,TZ,Ruby,2022-Q3,TZ-Ruby,113.0,2022,11,1,47421786,0.23828710289401583,0,0,0,0,0
25694,TZ,Ruby,2022-Q4,TZ-Ruby,0.0,2022,12,1,47421786,0.0,1,0,1,0,1
25695,TZ,Ruby,2023-Q1,TZ-Ruby,0.0,2023,13,1,47421786,0.0,1,1,1,1,1
25696,TZ,Ruby,2023-Q2,TZ-Ruby,102.0,2023,14,1,47421786,0.21509101323176652,1,1,1,1,1
25697,TZ,Ruby,2023-Q3,TZ-Ruby,131.0,2023,15,1,47421786,0.2762443405231511,1,1,1,1,1
25698,TZ,Ruby,2023-Q4,TZ-Ruby,0.0,2023,16,1,47421786,0.0,1,1,1,1,1
25704,TZ,PHP,2020-Q1,TZ-PHP,198.0,2020,1,1,47421786,0.417529613920488,0,0,0,0,0
25705,TZ,PHP,2020-Q2,TZ-PHP,209.0,2020,2,1,47421786,0.44072570358273727,0,0,0,0,0
25706,TZ,PHP,2020-Q3,TZ-PHP,342.0,2020,3,1,47421786,0.72118751495357,0,0,0,0,0
25707,TZ,PHP,2020-Q4,TZ-PHP,172.0,2020,4,1,47421786,0.3627024929006259,0,0,0,0,0
25708,TZ,PHP,2021-Q1,TZ-PHP,249.0,2021,5,1,47421786,0.5250751205363712,0,0,0,0,0
25709,TZ,PHP,2021-Q2,TZ-PHP,284.0,2021,6,1,47421786,0.5988808603708009,0,0,0,0,0
25710,TZ,PHP,2021-Q3,TZ-PHP,338.0,2021,7,1,47421786,0.7127525732582067,0,0,0,0,0
25711,TZ,PHP,2021-Q4,TZ-PHP,376.0,2021,8,1,47421786,0.7928845193641588,0,0,0,0,0
25712,TZ,PHP,2022-Q1,TZ-PHP,404.0,2022,9,1,47421786,0.8519291112317027,0,0,0,0,0
25713,TZ,PHP,2022-Q2,TZ-PHP,472.0,2022,10,1,47421786,0.9953231200528804,0,0,0,0,0
25714,TZ,PHP,2022-Q3,TZ-PHP,364.0,2022,11,1,47421786,0.7675796942780687,0,0,0,0,0
25715,TZ,PHP,2022-Q4,TZ-PHP,316.0,2022,12,1,47421786,0.666360393933708,1,0,1,0,1
25716,TZ,PHP,2023-Q1,TZ-PHP,360.0,2023,13,1,47421786,0.7591447525827053,1,1,1,1,1
25717,TZ,PHP,2023-Q2,TZ-PHP,427.0,2023,14,1,47421786,0.9004300259800422,1,1,1,1,1
25718,TZ,PHP,2023-Q3,TZ-PHP,508.0,2023,15,1,47421786,1.0712375953111508,1,1,1,1,1
25719,TZ,PHP,2023-Q4,TZ-PHP,376.0,2023,16,1,47421786,0.7928845193641588,1,1,1,1,1
25725,TZ,TypeScript,2020-Q1,TZ-TypeScript,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25726,TZ,TypeScript,2020-Q2,TZ-TypeScript,0.0,2020,2,1,47421786,0.0,0,0,0,0,0
25727,TZ,TypeScript,2020-Q3,TZ-TypeScript,0.0,2020,3,1,47421786,0.0,0,0,0,0,0
25728,TZ,TypeScript,2020-Q4,TZ-TypeScript,0.0,2020,4,1,47421786,0.0,0,0,0,0,0
25729,TZ,TypeScript,2021-Q1,TZ-TypeScript,0.0,2021,5,1,47421786,0.0,0,0,0,0,0
25730,TZ,TypeScript,2021-Q2,TZ-TypeScript,0.0,2021,6,1,47421786,0.0,0,0,0,0,0
25731,TZ,TypeScript,2021-Q3,TZ-TypeScript,0.0,2021,7,1,47421786,0.0,0,0,0,0,0
25732,TZ,TypeScript,2021-Q4,TZ-TypeScript,107.0,2021,8,1,47421786,0.22563469035097075,0,0,0,0,0
25733,TZ,TypeScript,2022-Q1,TZ-TypeScript,139.0,2022,9,1,47421786,0.29311422391387787,0,0,0,0,0
25734,TZ,TypeScript,2022-Q2,TZ-TypeScript,168.0,2022,10,1,47421786,0.3542675512052625,0,0,0,0,0
25735,TZ,TypeScript,2022-Q3,TZ-TypeScript,210.0,2022,11,1,47421786,0.44283443900657815,0,0,0,0,0
25736,TZ,TypeScript,2022-Q4,TZ-TypeScript,235.0,2022,12,1,47421786,0.4955528246025993,1,0,1,0,1
25737,TZ,TypeScript,2023-Q1,TZ-TypeScript,252.0,2023,13,1,47421786,0.5314013268078938,1,1,1,1,1
25738,TZ,TypeScript,2023-Q2,TZ-TypeScript,244.0,2023,14,1,47421786,0.514531443417167,1,1,1,1,1
25739,TZ,TypeScript,2023-Q3,TZ-TypeScript,315.0,2023,15,1,47421786,0.6642516585098671,1,1,1,1,1
25740,TZ,TypeScript,2023-Q4,TZ-TypeScript,323.0,2023,16,1,47421786,0.6811215419005939,1,1,1,1,1
25746,TZ,C#,2020-Q1,TZ-C#,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25747,TZ,C#,2020-Q2,TZ-C#,0.0,2020,2,1,47421786,0.0,0,0,0,0,0
25748,TZ,C#,2020-Q3,TZ-C#,0.0,2020,3,1,47421786,0.0,0,0,0,0,0
25749,TZ,C#,2020-Q4,TZ-C#,0.0,2020,4,1,47421786,0.0,0,0,0,0,0
25750,TZ,C#,2021-Q1,TZ-C#,0.0,2021,5,1,47421786,0.0,0,0,0,0,0
25751,TZ,C#,2021-Q2,TZ-C#,0.0,2021,6,1,47421786,0.0,0,0,0,0,0
25752,TZ,C#,2021-Q3,TZ-C#,0.0,2021,7,1,47421786,0.0,0,0,0,0,0
25753,TZ,C#,2021-Q4,TZ-C#,0.0,2021,8,1,47421786,0.0,0,0,0,0,0
25754,TZ,C#,2022-Q1,TZ-C#,0.0,2022,9,1,47421786,0.0,0,0,0,0,0
25755,TZ,C#,2022-Q2,TZ-C#,0.0,2022,10,1,47421786,0.0,0,0,0,0,0
25756,TZ,C#,2022-Q3,TZ-C#,0.0,2022,11,1,47421786,0.0,0,0,0,0,0
25757,TZ,C#,2022-Q4,TZ-C#,0.0,2022,12,1,47421786,0.0,1,0,1,0,1
25758,TZ,C#,2023-Q1,TZ-C#,0.0,2023,13,1,47421786,0.0,1,1,1,1,1
25759,TZ,C#,2023-Q2,TZ-C#,0.0,2023,14,1,47421786,0.0,1,1,1,1,1
25760,TZ,C#,2023-Q3,TZ-C#,0.0,2023,15,1,47421786,0.0,1,1,1,1,1
25761,TZ,C#,2023-Q4,TZ-C#,0.0,2023,16,1,47421786,0.0,1,1,1,1,1
25767,TZ,C++,2020-Q1,TZ-C++,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25768,TZ,C++,2020-Q2,TZ-C++,0.0,2020,2,1,47421786,0.0,0,0,0,0,0
25769,TZ,C++,2020-Q3,TZ-C++,0.0,2020,3,1,47421786,0.0,0,0,0,0,0
25770,TZ,C++,2020-Q4,TZ-C++,0.0,2020,4,1,47421786,0.0,0,0,0,0,0
25771,TZ,C++,2021-Q1,TZ-C++,0.0,2021,5,1,47421786,0.0,0,0,0,0,0
25772,TZ,C++,2021-Q2,TZ-C++,0.0,2021,6,1,47421786,0.0,0,0,0,0,0
25773,TZ,C++,2021-Q3,TZ-C++,0.0,2021,7,1,47421786,0.0,0,0,0,0,0
25774,TZ,C++,2021-Q4,TZ-C++,0.0,2021,8,1,47421786,0.0,0,0,0,0,0
25775,TZ,C++,2022-Q1,TZ-C++,0.0,2022,9,1,47421786,0.0,0,0,0,0,0
25776,TZ,C++,2022-Q2,TZ-C++,129.0,2022,10,1,47421786,0.2720268696754694,0,0,0,0,0
25777,TZ,C++,2022-Q3,TZ-C++,117.0,2022,11,1,47421786,0.24672204458937924,0,0,0,0,0
25778,TZ,C++,2022-Q4,TZ-C++,0.0,2022,12,1,47421786,0.0,1,0,1,0,1
25779,TZ,C++,2023-Q1,TZ-C++,124.0,2023,13,1,47421786,0.2614831925562652,1,1,1,1,1
25780,TZ,C++,2023-Q2,TZ-C++,192.0,2023,14,1,47421786,0.4048772013774429,1,1,1,1,1
25781,TZ,C++,2023-Q3,TZ-C++,193.0,2023,15,1,47421786,0.40698593680128364,1,1,1,1,1
25782,TZ,C++,2023-Q4,TZ-C++,154.0,2023,16,1,47421786,0.3247452552714906,1,1,1,1,1
25788,TZ,C,2020-Q1,TZ-C,0.0,2020,1,1,47421786,0.0,0,0,0,0,0
25789,TZ,C,2020-Q2,TZ-C,0.0,2020,2,1,47421786,0.0,0,0,0,0,0
25790,TZ,C,2020-Q3,TZ-C,0.0,2020,3,1,47421786,0.0,0,0,0,0,0
25791,TZ,C,2020-Q4,TZ-C,0.0,2020,4,1,47421786,0.0,0,0,0,0,0
25792,TZ,C,2021-Q1,TZ-C,0.0,2021,5,1,47421786,0.0,0,0,0,0,0
25793,TZ,C,2021-Q2,TZ-C,0.0,2021,6,1,47421786,0.0,0,0,0,0,0
